RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
563,206,Horry County,county,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45,051,898.9544851897489,899.274797565322,894.8553988367571,903.490212891585,918.7304969308884,925.9355687618275,934.9924784765318,934.3153602577827,936.0595564988798,943.517919638131,943.7442215530987,947.604877183546,945.911387808873,947.5004218031904,953.9240497148021,953.3633699778159,948.4046600372411,953.190319452333,959.0664232099336,971.4597547705401,976.0290368354821,976.8851528505629,982.6844348919701,982.9037305441353,995.6873488524204,1005.792819212532,1007.8270400237515,1011.353818573887,1013.4091726802,1024.5654094324116,1029.5950405178585,1031.8887550551449,1034.3118203237896,1042.6421863636278,1044.6393204114333,1047.411747635392,1051.9263544163089,1053.4260057616173,1060.913603893934,1063.5798603929013,1073.0266253672755,1074.099957964705,1074.0644901387727,1073.6517581474864,1081.323690569037,1083.6703847746558,1093.9065038397484,1094.970338180121,1100.1277341428167,1100.6921841406888,1103.0366932590343,1109.6273463375344,1112.5151049022322,1115.603609188398,1122.3471490237457,1129.8254423886917,1132.6969412633234,1137.5312136349862,1138.6472369237388,1147.8439838560703,1150.4832316026113,1158.9396579342965,1163.8002891285173,1158.094501649714,1141.6992229724688,1144.8605805601885,1147.8954422118377,1155.827908586423,1167.2452221608796,1171.4349224829432,1191.578148914975,1196.9973910537487,1216.9273514963486,1211.4662998315903,1221.289470284691,1236.8610927259556,1261.5089391179463,1284.1813698355552,1317.6745197337077,1349.7913721755328,1382.0847371103073,1413.108214644172,1424.6043004071707,1449.5514099301347,1449.1840371434328,1476.8583710093278,1496.2314893080809,1527.8732074539,1560.8712739675384,1578.0254721956135,1585.2289712036477,1588.8952561546575,1582.437285564234,1584.5436534777912,1582.4989885253854,1596.0064155117705,1596.636742886061,1601.4577110443727,1602.1192094680405,1609.0205425180686,1615.3965052348676,1620.5866591446809,1620.8528735650355,1617.1663188468767,1616.7669724917375,1615.920004501266,1620.044270088163,1631.8422351927056,1648.4333740986024,1652.878201475056,1661.2215970137745,1657.1548893901165,1651.1492248278498,1654.083010647387,1663.2328498034274,1677.5297070532565,1694.1824021482528,1707.6918610551534,1723.1422172389973,1722.1541732077446
1171,208,Marion County,county,OR,OR,"Salem, OR",41,047,817.4450330912321,816.212522908549,822.1788686589081,827.8101112797098,842.5495500329523,847.4084225696587,858.2690715496666,869.4099021775812,887.0526277439549,897.6237352614723,906.3100872709263,911.1068730135255,910.3741737426394,926.1169272504062,934.0793216103709,949.1481092275257,947.2281697463357,961.3055934016198,967.0797701106434,981.4871536753857,983.3639889539096,997.400293182856,1000.4312761866889,1010.2240109229219,1018.4050521319075,1024.8674734692777,1035.4385548861146,1037.697765457175,1051.436862852178,1057.6676913626106,1063.7986429054886,1061.1155613039555,1062.33041767235,1055.3064758829873,1064.667301846482,1070.420632251241,1087.282490999074,1091.1321615600493,1094.9697079279933,1099.602498597647,1096.3919523190625,1099.563390383998,1104.2841706975707,1116.2374305551873,1116.1642443261007,1121.8729281433166,1125.926784539739,1133.7086457393618,1135.9315699486133,1133.6829594896692,1136.4646601431239,1141.0486648123854,1149.296455839323,1152.9260403553828,1156.9035393168178,1157.3403118432032,1167.4576137540907,1174.5573235877187,1176.9048677913902,1176.7069774720403,1175.6659309917056,1184.464566849724,1196.378198652182,1199.605532943795,1198.0334886161006,1196.0479077435377,1201.3406207161008,1210.6004983018554,1217.7908401592165,1225.9647485424864,1241.1139906937965,1249.1423272756247,1260.506494709407,1275.0534103891387,1294.9639600695737,1302.0832756831403,1311.2592861636974,1324.625877238062,1347.1217253839152,1363.523526185918,1372.0439552868056,1382.096049436874,1394.964032498321,1408.3602375099272,1411.5310009364234,1417.94687655425,1428.3237780320235,1451.692750996735,1473.1663131190119,1496.1351889157054,1514.4336935039737,1519.4410001897822,1533.9050735651451,1545.5460353067479,1552.6130611203585,1556.4680302447966,1562.6975331191043,1571.1334017506779,1573.761881488933,1573.0743955061912,1569.2292874808006,1568.7773343130577,1564.4982937158074,1568.172210995994,1572.4720339255093,1575.5882571525308,1572.9998441796254,1582.552481644869,1590.4142996685014,1593.106318730662,1596.2753981703806,1597.6038186371165,1601.5592584084438,1600.747749797258,1602.4357789189794,1605.3095624904681,1604.406593467406,1604.7386211227997,1610.0548412013877,1606.9591458805744
2552,209,Somerset County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,035,1686.6427409581813,1705.607249726492,1717.408797920885,1727.4326364594133,1719.1546164883962,1713.0705864443541,1700.3107897155635,1707.4429427208918,1715.5449742301726,1731.6326666575476,1732.054396405556,1738.8014444868757,1739.269278346821,1734.2399034034622,1736.4327681380403,1728.6694807682827,1739.2018953431523,1739.1163721214411,1755.7555738710157,1752.069131147433,1753.8741244706846,1746.9771610315802,1757.8679036477745,1758.080601144451,1768.24520880707,1776.8747919993411,1781.4856893582646,1792.0168876035023,1788.189046965279,1800.161882745882,1802.2241504896112,1808.9184080237696,1808.950322725755,1812.5759399647518,1822.7889829843298,1822.7896348644688,1822.037364915044,1821.6147949614306,1835.1821054329178,1835.2083579235161,1840.7960617081876,1839.4541861649093,1834.5980106937457,1842.1886893564222,1852.1899860305152,1862.2398392843763,1863.3103053861453,1864.6401611617816,1874.8480371432356,1876.660392987399,1873.2006350659951,1879.3867957726623,1885.2474676732468,1890.9814588062468,1901.054240310079,1902.8400321141116,1904.9423500931657,1906.8105933957752,1909.2828119109056,1918.641443362054,1919.9243331878529,1928.1562017519539,1932.997881013669,1932.0190088338572,1931.3839162872919,1915.00518109823,1926.0754738389323,1939.0925318345319,1956.767553990969,1960.9425286329274,1965.2692399612508,1976.583478589959,1990.0507461889233,1993.249115234195,1997.558004081505,2001.9657435605163,2014.1845341041383,2042.3976413254761,2052.9526729286627,2070.8263589460175,2082.2116223502185,2100.968536900823,2134.9442558570336,2147.3078633834884,2172.0848430707592,2180.6487828924464,2199.43614890564,2222.9598624757173,2243.3773872288148,2271.5678685509324,2292.0754876721376,2306.7067659740765,2323.2182675807408,2329.3911882805887,2334.8935179157056,2331.038077589562,2337.170642054885,2354.9399870056773,2375.0911190179554,2382.993925218225,2384.1688594712864,2397.096097983825,2415.2896188118857,2433.258727610441,2454.7991063136,2463.0209752686146,2462.181530039049,2470.600124714659,2480.6002053757848,2491.6615556358383,2495.2942227989033,2506.5490045474153,2523.0579214620266,2523.251919364818,2526.8798086879883,2532.2015957568433,2535.4215572119424,2553.220208032328,2575.1170195422073,2599.5555278055276
2318,210,Hamilton County,county,IN,IN,"Indianapolis-Carmel-Anderson, IN",18,057,1156.808508517618,1156.1176178921803,1155.6954753551104,1155.1070612373876,1159.1021366024163,1160.840249263816,1164.0465820159773,1164.1582879746445,1168.3385734225249,1167.4983860584032,1179.5265891305592,1182.613693244181,1185.7074672646434,1180.9643450892756,1179.046895331209,1182.1029466623936,1184.6969588086474,1185.21342551902,1185.065567155653,1184.6194338924136,1183.104521647488,1183.9243700161728,1179.2113150716193,1178.8884893077905,1179.1616882966114,1184.457832177688,1191.8944682804997,1195.9261271132236,1199.3670881170044,1203.8997037103766,1205.6860477154944,1209.8076198648057,1215.6714733213128,1218.9053482296604,1216.9495450752906,1217.4246548622923,1226.7211401810143,1236.4991012345124,1239.704656429671,1233.6379626646155,1233.9489969018853,1236.682081146904,1242.2614895592515,1246.753180342731,1243.506996996405,1247.4597522181186,1246.3074077981698,1257.316104353739,1259.9275290962178,1262.7475916484686,1264.5131726009276,1274.0465310049442,1278.911341046684,1281.8267975294323,1283.8934941060975,1285.7376180311257,1292.6448147622848,1294.7685557735529,1304.0620296743102,1301.9080270694478,1301.703784486695,1300.076772689226,1318.4343162386751,1318.4459467904187,1320.340171738195,1316.6926579743072,1320.4544091779649,1326.0114696589421,1337.8357956931181,1352.2622595840055,1362.6067674522676,1375.0649117160738,1388.1795361360914,1393.238378845118,1392.284790579682,1406.0023162593443,1426.8645508881173,1452.2387185978594,1473.1783169161129,1498.0740689363122,1515.0752986233756,1534.4707580569986,1551.2826777414978,1564.612422878508,1564.40399087375,1569.8810593942926,1588.6215130436565,1610.8946903565184,1623.948943238015,1642.4803268229268,1661.1804935936086,1669.2630123912477,1666.9180946959614,1661.1768047166222,1657.3138782418598,1660.07626297191,1668.5410883723055,1677.3390807711494,1682.8916145090395,1688.0687191018421,1692.3753166514591,1692.2151296452932,1691.528650066538,1691.6829092019393,1701.7594701670118,1714.8059557443457,1718.0519536228096,1720.909431389913,1729.5734633742295,1736.2817756716145,1739.5396553042153,1738.1917549422628,1740.407436547077,1742.6006308186104,1746.0334381955051,1753.1556892517203,1759.1851212665324,1763.7666820385118,1775.5310025781555,1784.6886750260212
2515,211,Rockland County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,087,1685.1533478967879,1687.3090548479624,1700.9342746778016,1709.4977404187764,1708.8883123715102,1713.9726403673071,1712.0072722361829,1722.2612239500982,1723.0752762640175,1743.5635555388335,1767.7307791465128,1778.7289849387532,1752.63998811301,1738.475617615053,1747.4278694373004,1769.8963549625955,1778.9397263498872,1781.7383632117649,1785.0388431514575,1809.38579133142,1808.0718816162569,1807.684234788668,1785.9035202354273,1801.0357627256349,1823.4369368388495,1851.7483734727434,1853.5403863187187,1836.3528514511713,1835.2197716411345,1834.0897974999507,1850.9896181731494,1847.9840742749082,1863.3563897655004,1849.8794663949413,1852.9460566873581,1859.763776628456,1879.6248713332343,1883.0309403340907,1875.4187760491852,1880.9095899172037,1882.0188156363363,1895.72438483547,1894.2026949263347,1894.6818564414082,1898.505728510475,1916.5777947499535,1930.9963241973994,1928.3567045072703,1920.7495806476795,1936.714826044799,1953.9579113693226,1967.148500625959,1978.6121492376358,1980.7967674396357,1985.6315164007653,1993.3412584843973,1994.4015403208302,1996.9138571529636,1998.118631655605,2002.5311811097479,2003.301292860143,1991.4010459151775,2036.6995908255824,2045.6040428507015,2041.1275965303337,2043.4783242923268,2024.434282067657,2050.2603588965503,2044.764553820172,2112.547437177841,2125.255800868492,2151.6688295282584,2110.0621409289365,2134.6080720176546,2158.1346439230756,2194.852175172682,2245.2861596761404,2255.88224289868,2277.6945160102036,2295.3019255207823,2363.002131361623,2373.55965853196,2374.431145642608,2361.8953805475353,2387.0755613090805,2401.271769500307,2405.3528913762802,2416.383794922047,2437.892027135955,2489.0692274894054,2558.54091532731,2573.396945183964,2574.3856739878756,2554.401566217106,2586.1971148871744,2619.922836841145,2652.2072663489093,2683.027614198154,2749.069191994478,2753.129247991804,2725.430764590399,2673.9365925414736,2680.436707339436,2697.2016429192104,2705.9604822826377,2717.868361540253,2741.5556474299033,2779.6552144510865,2788.108226502746,2787.6352662683053,2762.90676579642,2777.659974285876,2806.7103772280598,2846.6810185781856,2828.9611367161297,2829.5819926975623,2830.83004879614,2848.5244913995584,2832.0576952205697,2804.010101010101
3016,212,Rutherford County,county,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,149,1064.4398298567228,1065.0936997768872,1071.6219411332277,1075.9686704319386,1085.1106628836499,1090.1105028263173,1095.793662966844,1098.2379887741097,1101.3735268551761,1107.5233357385926,1113.0247717190186,1118.5101478520323,1121.307020570527,1127.6548853294803,1129.934094058838,1129.6324364532322,1131.9767790528883,1138.2757435615897,1142.7215904127065,1146.630782674411,1151.3924821059788,1154.3514616088048,1161.9353918332454,1167.7392456851844,1179.881433722209,1180.830137043482,1180.7247033681158,1187.0553669279564,1191.5328224086475,1195.6747607494826,1195.6013549470197,1197.3156671543968,1200.7439266474357,1204.5050688317633,1206.756962470671,1211.0195785751507,1209.322137449652,1216.652797159739,1223.8284688730291,1235.4094996814315,1243.4205231008918,1247.7165942751594,1250.35136416201,1252.7770607853795,1257.1849094950917,1267.619627210892,1270.3706218113518,1278.933946880415,1277.5274959340875,1279.1932783559776,1283.6082186887436,1282.1126205240107,1283.8936619514996,1288.2450848220096,1296.580753261762,1304.6296980600057,1310.1875029890084,1311.3143887409792,1318.4147946921685,1320.6572576002775,1332.703524480616,1340.47944797182,1347.4335280033488,1346.5622893597156,1340.7662950085776,1343.9483862646389,1351.7881578135627,1356.9290281236983,1363.308299879169,1377.0541580720635,1380.884612627152,1389.97016823122,1393.5626526121114,1409.3676773798518,1414.838073847953,1428.333551104602,1444.7026881853897,1465.044859701535,1486.6380348038444,1513.9848399606176,1534.7044262849706,1549.8042890778715,1566.762404880895,1596.0328516350785,1621.0245188096173,1632.723339921384,1651.0120972351567,1670.9438482597727,1693.0071541632844,1701.550085222714,1715.7905079165696,1722.9550708465936,1739.5569264079131,1739.2921131999267,1753.7604901882428,1743.7174477159203,1745.1964236843407,1738.8205106846326,1747.3624588153361,1747.0788558638478,1751.8490268045696,1760.8271244235495,1765.1102757489975,1765.6030736322462,1761.6802165758243,1761.1355591497424,1758.2372861115862,1767.6637563561824,1770.9569188432522,1783.7776922927246,1784.0005420219675,1788.277962411821,1786.910310321289,1787.6882458802393,1788.8068552612742,1795.082365684873,1801.6546557116903,1814.7726203443872,1822.5527750190897,1829.6460499699306
2912,213,Cumberland County,county,NC,NC,"Fayetteville, NC",37,051,761.6034303160078,763.354319397205,764.2073433303807,765.5956255942571,765.2893821601043,766.8918301464261,767.3958320809065,770.2821400235335,769.703965254292,770.7436509363855,769.5568854602399,772.1250999969615,772.8239937686428,773.3692982123738,774.1929487286728,772.8868466184767,773.4648113044933,773.1746447165236,775.5849719286168,778.8266044737053,780.9146517796006,781.3719210630791,782.056736274811,781.8611896472494,784.554910732082,786.7848567179459,788.7153787671136,790.8399984196234,791.9917618898788,794.6455161770264,796.6431640162317,797.0861863102925,800.6230236528934,803.649957226992,805.941937204683,807.0928288026425,806.0398260321194,807.4754683986177,811.7524294882154,815.4357262549267,817.9834379789,818.0366791074802,821.2136065466887,823.7716366202199,824.8042225700058,826.7394419423526,833.5378658816553,838.7408399309008,845.5164708530702,845.2138890128531,846.9919539193799,849.6844015153595,853.583266736279,858.9925654494508,861.9578615641677,866.140027058553,870.5093392883098,874.9033909537931,876.0005913084684,879.191161909246,881.8963548423333,889.1965985633718,900.435548605134,901.6205853188059,903.6367242228304,911.7802838071852,923.3822491480216,930.9858410958335,942.9713595405079,960.6470814858972,976.7057194557017,988.1693037619953,995.3631684903794,1005.0683238960397,1017.2647371783146,1037.3720858673387,1061.42134699419,1078.660728407956,1099.5579438073667,1115.2059783003033,1134.2948522596307,1139.557149981182,1150.571255611839,1164.8862433673398,1185.6586812362439,1200.3066105982928,1211.0237361127047,1224.9507989634815,1232.7567388654763,1242.3742778868552,1243.9911134800418,1257.706648894683,1262.9186764725036,1272.864418794129,1272.8163180817394,1278.6180765563863,1285.7735814511125,1295.15760749896,1304.426700412373,1302.7137925832799,1309.3737990716897,1310.7355240471686,1315.1377636862726,1313.7722391651948,1315.400396804503,1320.6500132467331,1328.712353008989,1333.919425492626,1334.3589445751797,1335.241771874106,1337.5066476642248,1344.6863757364295,1347.4534589304424,1354.7304331375963,1362.5912729614352,1370.0968394332178,1378.553323984468,1384.6493813462146,1392.2612647744045,1398.6649036592814
1771,214,Henrico County,county,VA,VA,"Richmond, VA",51,087,1045.448895263719,1046.3406030232914,1049.6854570933199,1044.7203342443315,1037.0630319373402,1039.2537120747277,1039.3849102045112,1046.2904706026638,1045.8515543765093,1055.5135099607394,1049.3327611257978,1050.1876276411401,1045.134685849959,1048.8215461280492,1053.9321175956854,1062.5237807094777,1070.544063191926,1073.0903134337784,1073.9159241766931,1071.805694072227,1078.8756747264417,1083.3851973770331,1091.8398454618039,1090.8436854007732,1089.6753526939065,1089.9156666294828,1098.634359992375,1104.788650097527,1112.3580373994137,1113.6031834321263,1119.7868970932548,1123.3062011011386,1121.6274567623752,1126.3196860738608,1131.098544528892,1140.7626145251863,1148.7038574152837,1155.0592020358094,1155.6211303800003,1151.491337898753,1152.1649142531458,1159.8822664291033,1167.7077240915453,1173.0584947088344,1176.4202355617624,1175.5796356801186,1180.7129643628944,1185.162133617616,1192.0382036260173,1194.835766238883,1198.4782698640406,1206.5122641273636,1210.165481861323,1212.198579859927,1211.8757549493569,1215.048969260654,1220.3863672494842,1225.8259164895321,1225.984175102589,1225.6996966531447,1224.3838599114338,1226.081934469955,1234.6587255364595,1229.9698498196806,1226.7362078295048,1222.3255129008176,1231.9209761380487,1242.2548221501534,1253.4091301967317,1265.4314528544073,1279.9288550867113,1292.0729554468735,1295.5003664553037,1301.5028179637086,1315.9453801642296,1339.7189996405177,1362.537768970261,1379.5934328456885,1395.838004213111,1414.3671262032137,1435.6581482173026,1456.2549608019003,1469.2009415232358,1483.7691112499608,1499.4975511664009,1518.1176442634676,1532.5036076769197,1538.8726826503168,1552.1005617606374,1571.6534281080906,1592.5057415362032,1601.190609474221,1596.0291100608747,1592.700485182884,1593.1713496222824,1598.6629102690938,1602.549696974938,1600.2799648632742,1598.3354642164622,1594.048680230171,1595.2370991485611,1595.2755128989745,1590.5480355898485,1587.285543794502,1591.4820468126754,1603.5186072262727,1611.0091801726742,1611.9085374904494,1618.0098262719011,1626.5122489803996,1635.0069990199868,1647.5483557447187,1652.9983445060914,1658.0111696239048,1666.336004024724,1679.5082021728417,1693.4856709159626,1701.082184224356,1712.5950883828473,1727.2023350176532
1101,215,Howard County,county,MD,MD,"Baltimore-Columbia-Towson, MD",24,027,1622.9678474577674,1622.6288830349758,1624.4154250171155,1625.0292809628581,1626.0794294180128,1624.7664286179797,1625.6103239733818,1624.7820746947575,1625.7846095633104,1630.0848354073348,1635.1185332003884,1638.6124978376224,1638.4661898016668,1639.41486093803,1640.678924692177,1636.4749407717463,1636.702407567303,1633.6625917230176,1635.816891410122,1636.3668042959996,1643.0399581742308,1646.4352888029775,1641.8222479015096,1632.364350071921,1630.7563308622002,1637.4231291689741,1644.5206526674747,1654.6660293850653,1660.0003033710068,1668.6731169410107,1666.3072460222195,1670.3735911933516,1659.6313465550393,1661.2619724655965,1653.6973223085931,1669.3495330206274,1666.2520673288861,1669.6536527472306,1664.8110527149797,1666.9774523669166,1671.0710678414696,1676.432131867557,1685.910241551319,1687.7413353645923,1693.1661411995335,1694.4294648496277,1706.265978394035,1706.0055211661688,1711.776803443235,1711.7444599813225,1717.8779704491046,1718.6403924962406,1719.721328297605,1719.262215663575,1720.0252520611411,1724.172451542651,1731.5541207569836,1736.9265447754785,1740.328504091096,1742.8365282216737,1748.5703522966407,1754.0520607189078,1751.6456848370233,1747.201842945513,1740.065348983015,1735.8553100441395,1736.3964321988242,1740.936651427551,1746.799123309599,1752.0964053971484,1764.0212015103223,1780.1765551525511,1791.2536797274333,1798.950302055249,1807.880923962816,1820.6041383777783,1836.8952808938016,1849.3028412907117,1868.9816745521798,1891.0613751329906,1915.8929445104454,1942.1205954122163,1964.1859592469493,1986.7223526754658,1990.3788599771487,1993.7884535852745,1994.7353631558592,2008.8748907346867,2025.483547280804,2049.3133677049123,2059.342744569078,2063.3744725857,2056.1938939615757,2053.8852556046186,2045.613384226438,2045.765062731977,2053.4568549910223,2074.041096557601,2094.4575968386184,2114.3832136412757,2120.951239919422,2120.9785463251937,2118.9194145501397,2124.6091141776274,2130.381209108289,2138.0353466316205,2145.882142454807,2153.61653015979,2162.4550116198616,2161.992674714461,2162.9743668018714,2157.218198464468,2160.0469634017627,2165.324893018792,2177.485506679009,2186.205200475687,2199.779122592631,2209.2879935238193,2222.3204784213767,2231.2173286052007
1549,216,Boulder County,county,CO,CO,"Boulder, CO",08,013,1582.081248838338,1599.2269526801606,1602.6737728563396,1618.8481797348402,1623.4861099258285,1642.4780498208913,1657.4762257538089,1685.3548994919263,1696.5254932795665,1710.9534089350084,1706.5068433941947,1706.9604955687591,1705.232699780963,1708.3058804511397,1729.3467816202124,1735.331025773339,1739.9185211989864,1727.913891323482,1724.0496429760535,1717.3715928097777,1726.1916262362329,1722.8773645217557,1733.5079879085729,1729.7783640942557,1749.7376275615409,1763.588713124035,1780.5871474066873,1782.6811172535517,1785.0625284006626,1793.815254945779,1797.4160973117635,1802.196431919248,1804.9523809192085,1814.171860434478,1822.0551937189225,1839.9390591266329,1839.189472099254,1843.9019987202742,1838.4196014380216,1850.1519359258632,1857.7835903418174,1870.2801993921169,1881.0941747872143,1892.9591437882889,1896.2679716564369,1903.967780689182,1902.919743729137,1903.8114742179855,1910.8261070444485,1918.6324094355502,1924.7440046623776,1927.8667833049672,1934.8314671795808,1937.7411154738472,1942.8066430227834,1946.602576851035,1955.0560396033902,1959.3296762542154,1968.4230351232827,1973.9866888501913,1979.0744896151846,1982.1993038412104,1985.312308790197,1979.4953724663633,1967.5711223212297,1964.277297973882,1971.832707798304,1979.6371956900161,1986.4943903515336,1995.6825634483864,2006.8447765586463,2008.1809014648381,2021.2434251741868,2028.9928910021824,2043.0141313436675,2060.205818512435,2087.6624322541206,2114.708493112805,2139.707033157952,2167.502333093677,2188.2654901014203,2201.128574336242,2207.4522931989545,2229.0973362054688,2249.4561719519215,2279.4907246552193,2300.347042187131,2318.8707880457696,2323.6804099569626,2330.13821098871,2329.8055764791875,2337.0658331957657,2350.650645728722,2362.934062841015,2362.1314051638337,2358.1631261803273,2364.9031382435087,2381.3265778918408,2397.9378805098577,2404.3825146513145,2419.7370015113356,2423.9545039502505,2436.208630332544,2437.4850205191296,2454.4232675204344,2456.7651583124743,2474.827575148946,2481.6181065812416,2487.744785880989,2482.6455456112294,2480.8991186277954,2487.8047928969895,2492.610997272458,2505.061857535294,2514.873235934347,2528.7481062623297,2528.892199489095,2542.4778297831767,2551.766839417099,2568.450984848798
3131,217,Saint Lucie County,county,FL,FL,"Port St. Lucie, FL",12,111,1111.7683336375098,1113.6101463116224,1117.7821646093107,1122.3411807154325,1128.4190178031067,1130.837517454191,1138.6475225913612,1146.9961847918723,1159.7253062174054,1171.9710791095013,1177.3784087458196,1179.7951719108398,1178.883456617681,1193.8206599916423,1201.033871069294,1209.3435697514817,1215.9088432946587,1226.3230405694667,1230.9874961329465,1231.4883373123535,1233.6548832854226,1235.354491788541,1237.4489050192244,1237.299471914139,1254.038236029732,1261.6182789591296,1274.4630525774444,1281.3861001652979,1289.6601260229315,1301.4468697689501,1307.3642383073127,1315.7896431047632,1317.527746141077,1325.0352880676448,1335.1133876146232,1350.702587406779,1350.2296825458998,1354.85100284309,1357.1060169886666,1361.5454122032463,1370.8556107951213,1380.0894223443515,1391.548533134262,1390.9085468289259,1389.7734998154863,1391.9655313391982,1406.9514731147947,1417.418312622756,1427.4248512393933,1426.8776092748642,1432.4896217759615,1439.1112469101893,1441.40854566433,1441.0485633045432,1442.944054171145,1453.5264250670864,1467.2252825699497,1475.0826244994914,1471.3677536263767,1468.7233249038109,1470.7038916738052,1479.4813658788999,1477.875794880974,1487.3301318408717,1501.9837398538164,1507.2419133777535,1523.2878094110747,1528.5978658736963,1546.735256485091,1564.6606335476158,1586.785136887012,1606.0464950704743,1627.7709689993603,1674.8595831657558,1711.135394695607,1737.7923317761827,1755.6723967590258,1790.0281725054654,1823.042921646864,1867.8811374264285,1902.3996975601383,1959.7927598012554,2009.6942326466321,2068.489579836441,2099.1351831918073,2091.668754193279,2085.6351959820013,2091.394145267095,2119.5548654831728,2145.889714532008,2171.1859968473727,2179.3159658895515,2187.8268405236436,2179.277512216448,2179.4920988588437,2174.681221363016,2190.6261723252205,2199.0490783141727,2218.2361472700677,2231.081574941255,2244.8389141261837,2240.4797518561554,2237.354979205337,2243.6182122681616,2257.2626909586497,2269.190765385875,2258.672443499111,2248.3427547566644,2244.8041765778203,2258.4574732741467,2265.4006228143644,2272.8936187536915,2269.612684797845,2276.8514885876707,2283.337385076253,2288.630217385595,2289.9613353530367,2295.7376908408687,2316.0357627965473,2337.4158508158507
1893,218,Luzerne County,county,PA,PA,"Scranton--Wilkes-Barre, PA",42,079,,,,,,,,,,,,,,,,,686.1839917628553,684.7282468514936,681.5263050109352,697.0914878333439,696.5232515307529,701.2795759909537,694.9533022356967,691.2567632693084,691.1417269675139,698.3381264347411,708.9964180520678,717.7530893482711,722.0723868650213,733.5768484692928,730.6808815920814,733.5362361371348,729.6862370187296,742.909493212472,741.5335541602124,755.5470628703478,750.7987108933578,758.7866015362166,756.837263737096,754.4065468480754,759.704456784363,757.2434753070237,772.7950890478188,768.4280261929061,776.7366703483784,774.2758861811867,781.1559013493837,782.3187037762167,789.6218675064466,793.3076320390225,797.5919204041796,802.7846395228885,805.6668179473077,810.4789548651887,808.5789407166075,815.77494520498,820.1202754286114,822.5644243131122,827.3642321007336,828.0381674900071,833.160319883971,832.9157929365257,840.4205056686191,846.4813537748756,855.1241617295229,861.9182770648815,866.9761828708025,870.4756685485223,878.5101743436085,891.2956133728926,894.0062816611676,912.7251264711206,924.296245186505,933.0228733253776,940.8061759459748,949.2251528739391,961.4949337215396,976.4795507956896,992.4885572556207,1009.8947734067259,1010.1519239656741,1019.1093279669323,1030.6594899411002,1035.2912240085163,1046.726240768065,1059.415691157797,1073.3027805771276,1079.0524926096334,1082.584885647853,1084.6488490701713,1092.9059610369745,1108.5883114972678,1132.4300869967203,1135.7905470582239,1129.1494701903264,1126.9620699130305,1139.3518430357774,1133.4789289965388,1122.8057039988473,1119.3344673970769,1139.1394337262868,1153.0195505394058,1152.2013068708068,1149.4793118271816,1152.1609617662966,1171.034264950595,1175.7484949071481,1181.9229696765192,1180.4346126940284,1192.770160926032,1207.9428949877615,1221.3231904792497,1215.4594295910845,1214.5358748840088,1221.6321710556367,1226.14495049612,1225.8113223364173,1220.6312274308614,1231.1650294414185,1238.9364522417154
